Host,Port,Segment,RTT,TP,PK,Link_tc,Link_pcap,Algorithm,Arrival,Delivery,Stall,Bitrate,P1203
5,41004,2,19.202,181414.589185393,30,s2_eth2,s3_eth100,conventional,2041,329,0,955,1.871
5,41036,3,13.663,269076.06563245,42,s2_eth2,s3_eth100,conventional,3570,468,0,1565,1.871
5,41060,4,24.569,233238.82080159,62,s2_eth2,s3_eth100,conventional,5543,703,0,1562,1.884
5,41098,5,47.293,157057.06671383,55,s2_eth2,s3_eth100,conventional,8023,624,0,989,2.011
5,41124,6,32.331,192680.390692973,70,s2_eth2,s3_eth100,conventional,10611,798,0,1212,2.088
5,41136,7,0.29,278383.909593258,69,s2_eth2,s3_eth100,conventional,12271,684,0,1774,2.111
5,41168,8,17.605,378572.370289238,54,s2_eth2,s3_eth100,conventional,13514,596,0,2263,2.121
5,41192,9,24.996,261128.627012595,85,s2_eth2,s3_eth100,conventional,15937,961,0,1686,2.262
5,41218,10,18.857,440932.943458271,79,s2_eth2,s3_eth100,conventional,17541,894,0,2868,2.321
5,41240,11,11.385,506392.192728376,82,s2_eth2,s3_eth100,conventional,19224,927,0,3059,2.377
5,41268,12,6.596,339736.30494939,131,s2_eth2,s3_eth100,conventional,22226,1489,0,2225,2.452
5,41296,13,0.19,510656.002274228,124,s2_eth2,s3_eth100,conventional,24352,1354,0,3295,2.507
5,41328,14,19.456,479244.142884273,96,s2_eth2,s3_eth100,conventional,26319,1109,0,2722,2.591
5,41360,15,29.24,316990.31415921,108,s2_eth2,s3_eth100,conventional,29113,1235,0,2154,2.658
5,41392,16,21.515,215844.277457688,150,s2_eth2,s3_eth100,conventional,33087,1725,1039,1587,2.511
5,41432,17,7.665,193639.758905376,173,s2_eth2,s3_eth100,conventional,37512,1983,2425,1442,2.341
5,41470,18,0.312,342457.217824307,164,s2_eth2,s3_eth100,conventional,40572,2083,1059,2382,2.248
5,41500,19,12.458,1040364.31536993,118,s2_eth2,s3_eth100,conventional,42668,2203,96,6223,2.183
5,41532,20,43.355,236433.956465734,251,s2_eth2,s3_eth100,conventional,46829,2891,2160,1762,2.159
5,41574,21,36.671,233987.506367463,261,s2_eth2,s3_eth100,conventional,51941,3001,3112,1774,2.054
5,41616,22,35.149,286894.765914465,318,s2_eth2,s3_eth100,conventional,56715,3865,2773,2179,2.129
5,41656,23,28.889,233252.691027348,287,s2_eth2,s3_eth100,conventional,62032,3301,3317,1759,2.068
5,41692,24,6.784,384447.218492023,210,s2_eth2,s3_eth100,conventional,65436,2406,1403,2554,1.998
5,41724,25,31.991,351978.413748681,171,s2_eth2,s3_eth100,conventional,68324,2230,887,2546,1.96
5,41756,26,34.659,197079.317692162,196,s2_eth2,s3_eth100,conventional,72744,2255,2420,1475,1.888
5,41790,27,29.534,177222.121418459,190,s2_eth2,s3_eth100,conventional,77448,2179,2704,1358,1.848
5,41820,28,15.285,186946.801188373,186,s2_eth2,s3_eth100,conventional,81744,2135,2295,1416,1.802
5,41858,29,15.806,191027.448579232,166,s2_eth2,s3_eth100,conventional,86630,1895,2886,1423,1.73
5,41896,30,0.562,242138.178183693,152,s2_eth2,s3_eth100,conventional,90557,1777,1926,1789,1.637
5,41932,31,35.815,1028685.83331552,70,s2_eth2,s3_eth100,conventional,92978,1346,420,4765,1.627
5,41964,32,7.679,932787.855432299,93,s2_eth2,s3_eth100,conventional,95794,1625,816,5338,1.61
5,41996,33,26.656,251186.493105791,223,s2_eth2,s3_eth100,conventional,100713,2565,2918,1866,1.593
5,42034,34,22.382,236455.535265779,119,s2_eth2,s3_eth100,conventional,104568,1364,1855,1573,1.573
5,42060,35,6.383,992984.771036235,112,s2_eth2,s3_eth100,conventional,107221,2013,652,5827,1.562
5,42092,36,14.195,974873.901102965,78,s2_eth2,s3_eth100,conventional,109766,1580,545,5517,1.568
5,42124,37,20.751,255925.16246282,164,s2_eth2,s3_eth100,conventional,114161,1887,2394,1900,1.645
5,42168,38,13.468,390843.407901,143,s2_eth2,s3_eth100,conventional,117910,1641,1749,2344,1.693
5,42196,39,0.371,576859.054975465,121,s2_eth2,s3_eth100,conventional,121273,1721,1362,3494,1.684
5,42228,40,0.396,984271.927340986,89,s2_eth2,s3_eth100,conventional,124256,1684,983,4009,1.71
5,42260,41,17.649,1134176.09520334,113,s2_eth2,s3_eth100,conventional,127150,1980,893,5111,1.705
5,42292,42,20.9,365744.679925843,176,s2_eth2,s3_eth100,conventional,131122,2017,1972,2623,1.698
5,42328,43,8.502,261885.907997921,200,s2_eth2,s3_eth100,conventional,136189,2187,3067,1755,1.69
5,42368,44,0.282,553815.298751255,204,s2_eth2,s3_eth100,conventional,139899,2235,1709,3741,1.684
5,42400,45,1.305,1086352.43183724,87,s2_eth2,s3_eth100,conventional,142584,1677,685,4985,1.656
5,42432,46,22.134,630622.160851615,110,s2_eth2,s3_eth100,conventional,146020,1802,1435,4250,1.651
5,42464,47,26.99,267505.063310668,175,s2_eth2,s3_eth100,conventional,150799,2010,2779,1973,1.646
5,42496,48,40.191,209981.934469615,196,s2_eth2,s3_eth100,conventional,156041,2049,3242,1523,1.662
5,42540,49,2.678,237135.969808932,169,s2_eth2,s3_eth100,conventional,160934,1852,2892,1634,1.658
5,42580,50,27.53,212330.4296103,155,s2_eth2,s3_eth100,conventional,165978,1769,3043,1538,1.654
5,42620,51,0.286,555870.167028965,96,s2_eth2,s3_eth100,conventional,169316,1108,1337,2906,1.652
5,42648,52,22.081,214441.601253491,60,s2_eth2,s3_eth100,conventional,172618,673,1301,1416,1.652
5,42668,53,0.402,865693.739708095,203,s2_eth2,s3_eth100,conventional,175709,2536,1091,5744,1.649
5,42700,54,44.471,258211.045992981,312,s2_eth2,s3_eth100,conventional,181768,3787,4059,1956,1.647
5,42728,55,31.679,184196.146704668,362,s2_eth2,s3_eth100,conventional,189906,4172,6138,1426,1.644
5,42764,56,30.259,258104.804685939,441,s2_eth2,s3_eth100,conventional,196955,5087,5048,2000,1.642
5,42800,57,15.875,610490.484753868,412,s2_eth2,s3_eth100,conventional,201005,4936,2049,4532,1.649
5,42828,58,35.453,332475.012349312,329,s2_eth2,s3_eth100,conventional,205898,3795,2893,2490,1.647
5,42852,59,4.671,1138784.46499265,234,s2_eth2,s3_eth100,conventional,208808,2547,909,7136,1.646
5,42872,60,0.361,1150774.97098604,82,s2_eth2,s3_eth100,conventional,211490,1621,681,6272,1.642
6,51572,1,0.148,7000000,2,s2_eth2,s3_eth100,conventional,370,8,0,46,1.871
6,51606,2,33.405,182773.113888563,30,s2_eth2,s3_eth100,conventional,2076,329,0,1005,1.871
6,51632,3,27.626,245046.577426352,42,s2_eth2,s3_eth100,conventional,3803,468,0,1440,1.871
6,51654,4,24.868,290904.854445943,62,s2_eth2,s3_eth100,conventional,5563,703,0,1803,1.884
6,51682,5,29.344,156246.094847348,55,s2_eth2,s3_eth100,conventional,7899,624,0,1020,2.011
6,51708,6,19.519,193040.693398738,70,s2_eth2,s3_eth100,conventional,10497,798,0,1217,2.088
6,51734,7,27.179,172320.54717956,61,s2_eth2,s3_eth100,conventional,12690,684,0,1171,2.111
6,51760,8,0.436,459800.024019289,53,s2_eth2,s3_eth100,conventional,14286,596,0,2315,2.121
6,51784,9,18.62,249098.75119321,85,s2_eth2,s3_eth100,conventional,16517,961,0,1746,2.262
6,51812,10,15.545,224341.442205004,79,s2_eth2,s3_eth100,conventional,18435,894,0,1640,2.321
6,51836,11,0.42,1032717.99756952,60,s2_eth2,s3_eth100,conventional,20327,927,0,3936,2.377
6,51868,12,22.207,263755.36637194,130,s2_eth2,s3_eth100,conventional,23297,1489,0,1916,2.452
6,51904,13,35.001,240776.700408756,118,s2_eth2,s3_eth100,conventional,25811,1354,0,1707,2.507
6,51936,14,20.722,278817.324294652,97,s2_eth2,s3_eth100,conventional,28636,1109,555,1841,2.436
6,51968,15,1.075,745472.973751195,82,s2_eth2,s3_eth100,conventional,30928,1235,291,3790,2.369
6,52000,16,30.578,397082.98018602,126,s2_eth2,s3_eth100,conventional,33453,1725,524,2727,2.283
6,52032,17,40.534,200259.220601981,173,s2_eth2,s3_eth100,conventional,37817,1983,2363,1492,2.151
6,52072,18,33.585,246953.745466404,181,s2_eth2,s3_eth100,conventional,41836,2083,2019,1808,2.059
6,52110,19,24.438,186945.660806754,192,s2_eth2,s3_eth100,conventional,46265,2203,2428,1448,1.96
6,52150,20,12.689,194844.420980747,184,s2_eth2,s3_eth100,conventional,50950,2101,2684,1459,1.884
6,52184,21,3.539,244311.234288171,190,s2_eth2,s3_eth100,conventional,54644,2205,1694,1851,1.829
6,52224,22,23.107,333504.067374501,241,s2_eth2,s3_eth100,conventional,58527,2778,1882,2358,1.822
6,52256,23,29.765,234033.290304613,203,s2_eth2,s3_eth100,conventional,62485,2338,1957,1763,1.762
6,52288,24,15.72,255872.373355557,210,s2_eth2,s3_eth100,conventional,66563,2406,2077,1895,1.716
6,52316,25,13.887,554036.742800397,194,s2_eth2,s3_eth100,conventional,69134,2230,571,3727,1.689
6,52348,26,31.512,227011.406354394,196,s2_eth2,s3_eth100,conventional,72832,2255,1697,1711,1.658
6,52382,27,38.745,177668.30238636,190,s2_eth2,s3_eth100,conventional,77399,2179,2567,1351,1.627
6,52412,28,25.838,187348.673696546,186,s2_eth2,s3_eth100,conventional,81700,2135,2301,1410,1.6
6,52450,29,24.541,191943.690019874,165,s2_eth2,s3_eth100,conventional,86580,1895,2879,1423,1.575
6,52488,30,21.512,199401.957849019,92,s2_eth2,s3_eth100,conventional,90094,1051,1513,1388,1.524
6,52516,31,1.103,883001.93986421,63,s2_eth2,s3_eth100,conventional,92309,780,215,3671,1.512
6,52546,32,25.726,617510.925916365,97,s2_eth2,s3_eth100,conventional,95271,1625,962,3879,1.501
6,52572,33,24.494,240670.54752612,230,s2_eth2,s3_eth100,conventional,100273,2565,3001,1801,1.551
6,52614,34,0.404,644558.155280393,64,s2_eth2,s3_eth100,conventional,103174,989,901,2888,1.474
6,52644,35,28.904,419857.740913703,140,s2_eth2,s3_eth100,conventional,105997,2013,822,2915,1.531
6,52670,36,6.311,396976.084940373,110,s2_eth2,s3_eth100,conventional,109186,1197,1189,2243,1.528
6,52706,37,11.519,227583.837133815,125,s2_eth2,s3_eth100,conventional,113519,1435,2332,1488,1.519
6,52740,38,12.736,523799.630219581,91,s2_eth2,s3_eth100,conventional,116459,974,939,3054,1.509
6,52770,39,15.505,396434.542076269,124,s2_eth2,s3_eth100,conventional,119438,1337,979,2616,1.504
6,52806,40,13.349,377070.442510265,119,s2_eth2,s3_eth100,conventional,122774,1305,1335,2221,1.514
6,52836,41,4.869,377084.550403739,119,s2_eth2,s3_eth100,conventional,126139,1220,1365,2161,1.507
6,52868,42,21.176,428057.885027605,103,s2_eth2,s3_eth100,conventional,129716,1282,1576,2502,1.484
6,52900,43,0.355,1000661.71022713,80,s2_eth2,s3_eth100,conventional,132385,1496,669,4979,1.479
6,52932,44,20.651,231361.789440647,153,s2_eth2,s3_eth100,conventional,136735,1759,2349,1723,1.576
6,52968,45,31.537,233222.850740065,114,s2_eth2,s3_eth100,conventional,140940,1289,2205,1559,1.608
6,52996,46,24.199,1025467.56531414,106,s2_eth2,s3_eth100,conventional,143981,1360,1040,4359,1.605
6,53028,47,19.999,528237.528051096,135,s2_eth2,s3_eth100,conventional,147359,1529,1378,3169,1.608
6,53064,48,30.302,328729.688599434,131,s2_eth2,s3_eth100,conventional,151006,1525,1646,2275,1.612
6,53094,49,21.69,197175.996824018,161,s2_eth2,s3_eth100,conventional,156317,1852,3311,1447,1.611
6,53132,50,29.906,219739.801736211,154,s2_eth2,s3_eth100,conventional,161032,1769,2714,1623,1.609
6,53172,51,23.634,177095.082490416,69,s2_eth2,s3_eth100,conventional,165106,780,2073,1170,1.625
6,53196,52,1.276,1094379.54124519,52,s2_eth2,s3_eth100,conventional,167940,613,834,3506,1.607
6,53228,53,30.137,229395.846866752,234,s2_eth2,s3_eth100,conventional,173769,2536,3828,1637,1.605
6,53266,54,11.935,174125.4331059,243,s2_eth2,s3_eth100,conventional,180434,2760,4665,1294,1.603
6,53304,55,27.411,195371.234014502,299,s2_eth2,s3_eth100,conventional,187322,3441,4887,1494,1.574
6,53340,56,36.606,213691.410350853,375,s2_eth2,s3_eth100,conventional,193674,4322,4352,1663,1.573
6,53378,57,31.529,245182.244139359,274,s2_eth2,s3_eth100,conventional,199094,3158,3420,1856,1.54
6,53408,58,26.86,244998.051577027,215,s2_eth2,s3_eth100,conventional,203993,2447,2898,1821,1.539
6,53428,59,20.127,358324.311093826,166,s2_eth2,s3_eth100,conventional,207002,1908,1009,2527,1.456
6,53452,60,17.73,384117.280248208,79,s2_eth2,s3_eth100,conventional,210217,903,1214,2441,1.435
7,50936,1,0.442,3326732.67326733,3,s2_eth2,s3_eth100,conventional,311,8,0,54,1.871
7,50964,2,31.152,179217.242941724,30,s2_eth2,s3_eth100,conventional,2019,329,0,996,1.871
7,50990,3,21.472,242952.917241579,42,s2_eth2,s3_eth100,conventional,3723,468,0,1410,1.871
7,51016,4,27.906,327253.765415804,63,s2_eth2,s3_eth100,conventional,5525,703,0,1997,1.884
7,51040,5,21.757,179330.513652515,74,s2_eth2,s3_eth100,conventional,8010,845,0,1213,2.037
7,51066,6,12.864,194639.700824137,70,s2_eth2,s3_eth100,conventional,10430,798,0,1208,2.091
7,51090,7,19.134,172404.602685939,61,s2_eth2,s3_eth100,conventional,12617,684,0,1157,2.114
7,51126,8,18.976,399391.744414962,53,s2_eth2,s3_eth100,conventional,14438,596,0,2011,2.123
7,51152,9,26.316,294538.189581721,86,s2_eth2,s3_eth100,conventional,16661,961,0,1852,2.264
7,51184,10,37.834,249921.03821081,79,s2_eth2,s3_eth100,conventional,18565,894,0,1629,2.323
7,51202,11,11.055,463598.810278029,84,s2_eth2,s3_eth100,conventional,20826,927,0,2589,2.378
7,51234,12,25.479,259475.670864186,80,s2_eth2,s3_eth100,conventional,23154,895,0,1685,2.408
7,51262,13,29.207,186091.22627113,70,s2_eth2,s3_eth100,conventional,25320,794,0,1324,2.421
7,51288,14,12.235,334135.635814104,56,s2_eth2,s3_eth100,conventional,27623,628,0,1667,2.448
7,51318,15,6.308,849338.873507961,56,s2_eth2,s3_eth100,conventional,29406,708,0,3079,2.467
7,51352,16,36.625,232467.792048126,150,s2_eth2,s3_eth100,conventional,33204,1725,1178,1711,2.35
7,51386,17,23.009,188968.658832423,173,s2_eth2,s3_eth100,conventional,37692,1983,2488,1428,2.219
7,51424,18,15.051,191353.231051973,111,s2_eth2,s3_eth100,conventional,41113,1273,1420,1408,2.104
7,51462,19,5.667,219548.81759321,116,s2_eth2,s3_eth100,conventional,44423,1329,1309,1607,2.028
7,51492,20,24.724,279901.758943002,108,s2_eth2,s3_eth100,conventional,46656,1233,233,1951,1.97
7,51524,21,40.261,167432.124857747,112,s2_eth2,s3_eth100,conventional,50578,1284,1922,1216,1.879
7,51540,22,7.214,201440.426415434,171,s2_eth2,s3_eth100,conventional,54401,1785,1822,1472,1.816
7,51582,23,15.006,351844.072613892,134,s2_eth2,s3_eth100,conventional,57460,1530,1059,2211,1.764
7,51612,24,24.14,219519.624181044,132,s2_eth2,s3_eth100,conventional,60832,1498,1371,1604,1.718
7,51636,25,25.824,335165.870539921,118,s2_eth2,s3_eth100,conventional,63338,1343,506,2256,1.694
7,51656,26,25.014,217515.449000558,196,s2_eth2,s3_eth100,conventional,67828,2255,2489,1635,1.648
7,51702,27,32.133,165978.868528026,116,s2_eth2,s3_eth100,conventional,71624,1330,1796,1202,1.608
7,51722,28,0.203,958626.651490484,121,s2_eth2,s3_eth100,conventional,73858,1294,234,3951,1.583
7,51748,29,38.023,196660.057668725,166,s2_eth2,s3_eth100,conventional,77385,1895,1526,1446,1.571
7,51780,30,39.054,184992.293582868,155,s2_eth2,s3_eth100,conventional,81439,1777,2053,1346,1.565
7,51800,31,1.551,255672.139410741,115,s2_eth2,s3_eth100,conventional,85143,1346,1703,1732,1.555
7,51832,32,16.287,919425.345234011,121,s2_eth2,s3_eth100,conventional,87364,1625,220,5418,1.538
7,51864,33,45.032,352144.173380446,198,s2_eth2,s3_eth100,conventional,91376,2565,2012,2500,1.522
7,51896,34,15.253,333352.858481724,119,s2_eth2,s3_eth100,conventional,94843,1364,1466,2286,1.567
7,51928,35,26.608,225728.092234729,176,s2_eth2,s3_eth100,conventional,99558,2013,2714,1657,1.551
7,51968,36,0.121,822710.95465477,53,s2_eth2,s3_eth100,conventional,101966,943,408,3842,1.538
7,51992,37,25.345,227488.938543804,125,s2_eth2,s3_eth100,conventional,105664,1435,1698,1647,1.528
7,52034,38,11.745,423352.656081623,106,s2_eth2,s3_eth100,conventional,109340,1275,1675,2083,1.518
7,52068,39,16.322,242318.243414457,93,s2_eth2,s3_eth100,conventional,112992,1054,1651,1592,1.507
7,52094,40,14.518,763547.679244383,66,s2_eth2,s3_eth100,conventional,115908,1023,916,3434,1.498
7,52124,41,12.554,614883.570951471,147,s2_eth2,s3_eth100,conventional,118885,1548,976,3472,1.508
7,52156,42,14.704,314385.323018159,132,s2_eth2,s3_eth100,conventional,122467,1515,1582,2253,1.593
7,52200,43,9.611,475644.477089939,127,s2_eth2,s3_eth100,conventional,126298,1693,1831,2862,1.626
7,52236,44,21.416,351357.112576035,153,s2_eth2,s3_eth100,conventional,130407,1759,2108,2492,1.62
7,52268,45,9.313,1157761.58127617,67,s2_eth2,s3_eth100,conventional,133093,1289,686,5835,1.619
7,52300,46,36.631,323917.670679845,149,s2_eth2,s3_eth100,conventional,136960,1802,1866,2308,1.624
7,52332,47,24.058,264637.165986469,134,s2_eth2,s3_eth100,conventional,141208,1529,2247,1869,1.62
7,52364,48,21.582,324271.141282683,135,s2_eth2,s3_eth100,conventional,145376,1525,2168,2100,1.616
7,52398,49,0.212,431386.207948653,146,s2_eth2,s3_eth100,conventional,149280,1852,1903,2852,1.612
7,52434,50,0.35,698482.234673749,124,s2_eth2,s3_eth100,conventional,152322,1769,1042,3994,1.609
7,52470,51,45.39,190010.847353629,98,s2_eth2,s3_eth100,conventional,156300,1108,1978,1358,1.612
7,52496,52,23.462,170428.770695615,61,s2_eth2,s3_eth100,conventional,160177,673,1876,1140,1.609
7,52520,53,24.803,539457.390712706,141,s2_eth2,s3_eth100,conventional,164309,2536,2132,3532,1.607
7,52552,54,4.924,1126439.23464729,175,s2_eth2,s3_eth100,conventional,167721,3787,1411,6586,1.605
7,52584,55,1.53,383683.022987635,452,s2_eth2,s3_eth100,conventional,173996,5369,4275,2872,1.621
7,52632,56,21.485,302709.667293786,474,s2_eth2,s3_eth100,conventional,182184,6664,6187,2359,1.619
7,52680,57,36.242,194580.645943823,533,s2_eth2,s3_eth100,conventional,192432,6159,8248,1523,1.617
7,52732,58,31.338,237968.727706574,329,s2_eth2,s3_eth100,conventional,198839,3795,4406,1816,1.616
7,52760,59,9.391,253022.741948423,222,s2_eth2,s3_eth100,conventional,203640,2547,2801,1831,1.614
7,52784,60,17.303,288160.491160502,110,s2_eth2,s3_eth100,conventional,206206,1258,566,2044,1.61
8,49806,1,0.504,2984771.57360406,3,s2_eth2,s3_eth100,conventional,351,8,0,48,1.871
8,49826,2,10.127,193659.851897664,30,s2_eth2,s3_eth100,conventional,1935,329,0,1027,1.871
8,49858,3,14.502,270480.535476222,42,s2_eth2,s3_eth100,conventional,3508,468,0,1589,1.871
8,49882,4,15.891,227913.245449814,62,s2_eth2,s3_eth100,conventional,5455,703,0,1559,1.884
8,49920,5,33.568,155697.880958714,55,s2_eth2,s3_eth100,conventional,7943,624,0,1012,2.011
8,49946,6,25.186,191652.179252488,70,s2_eth2,s3_eth100,conventional,10558,798,0,1207,2.088
8,49972,7,30.341,181266.965359208,61,s2_eth2,s3_eth100,conventional,12747,684,0,1229,2.111
8,50004,8,20.175,430648.850228282,53,s2_eth2,s3_eth100,conventional,14537,596,0,2099,2.121
8,50026,9,27.692,278499.298542914,85,s2_eth2,s3_eth100,conventional,16703,961,0,1800,2.262
8,50056,10,29.619,232433.341360326,80,s2_eth2,s3_eth100,conventional,18624,894,0,1569,2.321
8,50080,11,11.605,463375.856607286,82,s2_eth2,s3_eth100,conventional,20955,927,0,2596,2.377
8,50112,12,29.648,259554.685871755,79,s2_eth2,s3_eth100,conventional,23251,895,0,1696,2.407
8,50136,13,23.65,184355.807180582,70,s2_eth2,s3_eth100,conventional,25393,794,0,1337,2.42
8,50168,14,16.876,309857.713375809,57,s2_eth2,s3_eth100,conventional,27778,628,0,1637,2.446
8,50196,15,10.875,752905.606536075,44,s2_eth2,s3_eth100,conventional,29602,708,0,2761,2.465
8,50226,16,27.59,226255.027898248,150,s2_eth2,s3_eth100,conventional,33257,1725,1314,1688,2.345
8,50264,17,28.59,162211.832846675,107,s2_eth2,s3_eth100,conventional,37099,1217,1842,1197,2.206
8,50288,18,3.231,1025717.10239445,82,s2_eth2,s3_eth100,conventional,38370,1273,0,5419,2.226
8,50316,19,40.002,285067.320854514,192,s2_eth2,s3_eth100,conventional,42069,2203,969,2036,2.162
8,50352,20,38.492,188741.570830522,183,s2_eth2,s3_eth100,conventional,46301,2101,2231,1434,2.102
8,50388,21,11.487,190492.966502814,192,s2_eth2,s3_eth100,conventional,51269,2205,2968,1434,2.003
8,50426,22,20.378,220592.269619653,241,s2_eth2,s3_eth100,conventional,55885,2778,2615,1703,1.928
8,50468,23,17.064,237134.313834801,203,s2_eth2,s3_eth100,conventional,60237,2338,2352,1770,1.87
8,50506,24,29.763,350311.730497197,190,s2_eth2,s3_eth100,conventional,63548,2406,1311,2579,1.798
8,50540,25,31.602,232008.203862319,194,s2_eth2,s3_eth100,conventional,68004,2230,2455,1709,1.753
8,50568,26,31.755,185898.885255325,196,s2_eth2,s3_eth100,conventional,72580,2255,2576,1398,1.707
8,50604,27,14.584,196476.170494111,190,s2_eth2,s3_eth100,conventional,76805,2179,2224,1534,1.699
8,50636,28,0.827,909468.18536468,68,s2_eth2,s3_eth100,conventional,78818,1294,12,5639,1.646
8,50668,29,38.765,328834.325561633,193,s2_eth2,s3_eth100,conventional,82233,2611,1415,2347,1.687
8,50700,30,38.851,226353.297276679,205,s2_eth2,s3_eth100,conventional,87111,2353,2877,1699,1.658
8,50730,31,23.605,199040.965794959,118,s2_eth2,s3_eth100,conventional,90755,1346,1644,1455,1.633
8,50760,32,40.153,657641.448919184,166,s2_eth2,s3_eth100,conventional,93633,1625,878,3984,1.614
8,50792,33,0.402,1165608.5890379,117,s2_eth2,s3_eth100,conventional,96486,2565,852,6151,1.6
8,50824,34,31.56,242408.387284805,159,s2_eth2,s3_eth100,conventional,100411,1818,1925,1787,1.626
